#	Date	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
137	04-02-2022	Cabo Verde	55,769	+15	396 		55,060	+45	313	23	98,599	700	400,982	708,928	565,617 	Africa
138	04-02-2022	Belize	53,544	+346	629 		45,711	+766	7,204	4	130,872	1,537	471,284	1,151,906	409,134 	North America
139	04-02-2022	Syria	51,741	+85	3,001 	+3	39,918	+330	8,822		2,846	165	146,269	8,046	18,177,980 	Asia
140	04-02-2022	French Polynesia	49,521	+790	636 		N/A	N/A	N/A	7	174,678	2,243			283,498 	Australia/Oceania
141	04-02-2022	Gabon	47,247	+99	302 	+1	42,857	+389	4,088	4	20,458	131	1,548,158	670,369	2,309,411 	Africa
142	04-02-2022	Barbados	47,124	+618	286 	+3	35,175	+182	11,663		163,661	993	547,395	1,901,100	287,936 	North America
143	04-02-2022	Channel Islands	43,739	+287	135 		40,278	+458	3,326		247,927	765	1,189,402	6,741,916	176,419 	Europe
144	04-02-2022	Seychelles	37,771		154 		35,517		2,100		380,304	1,551			99,318 	Africa
145	04-02-2022	Curaçao	37,638	+112	246 	+4	36,003	+168	1,389	3	227,883	1,489	457,264	2,768,545	165,164 	North America
146	04-02-2022	Burundi	37,562	+93	38 		773		 36,751		3,016	3	345,742	27,760	12,454,762 	Africa
147	04-02-2022	Papua New Guinea	37,390		597 		35,938		855	7	4,057	65	249,149	27,031	9,217,155 	Australia/Oceania
148	04-02-2022	Andorra	36,599	+129	147 		34,223	+265	2,229	14	472,477	1,898	249,838	3,225,298	77,462 	Europe
149	04-02-2022	Togo	36,550		268 		33,345		2,937		4,256	31	666,544	 77,615	8,587,874 	Africa
150	04-02-2022	Mayotte	36,474	+38	187 		2,964		33,323		128,746	660	176,919	624,489	283,302 	Africa
151	04-02-2022	Guinea	36,248	+42	426 		32,434	+61	3,388	49	2,646	31	583,463	42,588	13,700,202 	Africa
152	04-02-2022	Aruba	33,242	+42	194 		32,793	+44	255	9	309,260	1,805	177,885	1,654,914	107,489 	North America
153	04-02-2022	Tanzania	33,230		789 		N/A	N/A	N/A	7	532	13			62,444,061 	Africa
154	04-02-2022	Bahamas	32,680		748 		24,872		7,060	9	81,856	1,874	210,793	527,990	399,237 	North America
155	04-02-2022	Lesotho	32,258		694 		22,054		9,510		14,870	320	380,776	175,527	2,169,336 	Africa
156	04-02-2022	Mali	30,156	+8	715 		26,736	 +58	2,705		1,424	34	600,838	28,368	21,179,796 	Africa
157	04-02-2022	Haiti	29,593	+270	804 	+12	24,763	+205	4,026		2,546	69	132,422	11,392	11,624,189 	North America
 158	04-02-2022	Mauritius	26,584	+158	762 		25,459	+73	363		20,848	598	358,675	281,284	1,275,135 	Africa
159	04-02-2022	Benin	26,498		163 		25,506		829	5	2,098	13	604,310	47,851	12,629,028 	Africa
160	04-02-2022	Somalia	26,067	+679	1,335 		13,182		11,550		1,570	80	400,466	24,125	16,599,461 	Africa
161	04-02-2022	New Caledonia	25,780	+1,289	284 		16,131	 +751	9,365	25	88,935	980	98,964	341,402	289,875 	Australia/Oceania
162	04-02-2022	Congo	23,705		371 		20,178		3,156		4,134	65	347,815	60,653	5,734,473 	Africa
163	04-02-2022	Faeroe Islands	22,908	+1,451	20 	+1	7,693		15,195	5	465,998	407	756,000	15,378,669	49,159 	Europe
164	04-02-2022	Isle of Man	21,861	+51	73 		21,340	+94	448		254,936	851	150,753	1,758,032	85,751 	Europe
165	04-02-2022	Saint Lucia	21,399		333 		17,358		3,708	6	115,692	1,800	127,860	691,262	184,966 	North America
166	04-02-2022	Burkina Faso	20,673	+9	372 		20,227	+35	74		948	17	244,764	11,219	21,816,250 	Africa
167	04-02-2022	Timor-Leste	20,240	+63	122 		19,749	+3	369		14,899	90	226,374	166,639	1,358,469 	Asia
 168	04-02-2022	Taiwan	19,029	+71	851 		16,918	+78	1,260		797	36	10,554,808	441,891	23,885,548 	Asia
169	04-02-2022	Nicaragua	17,709		217 		4,225		13,267		2,623	32			6,750,240 	North America
170	04-02-2022	Tajikistan	17,340	+5	124 		17,183	+8	33		1,755	13			9,878,994 	Asia
171	04-02-2022	New Zealand	17,277	+272	53 		15,045	+67	2,179		3,454	11	6,117,388	1,222,964	5,002,100 	Australia/Oceania
172	04-02-2022	South Sudan	16,833	+13	137 		13,077		3,619	1	1,476	12	325,097	28,510	11,403,007 	Africa
173	04-02-2022	Brunei 	16,691		98 		15,993		600		37,579	221	705,356	1,588,067	444,160 	Asia
174	04-02-2022	Cayman Islands	15,934		15 		8,553		7,366	6	237,988	224	215,963	3,225,591	66,953 	 North America
175	04-02-2022	Equatorial Guinea	15,845	+17	182 		15,521	+96	142	5	10,732	123	273,437	185,209	1,476,372 	Africa
176	04-02-2022	Djibouti	15,507	+15	189 		15,263	 +8	55		15,340	187	275,758	272,782	1,010,908 	Africa
177	04-02-2022	Hong Kong	14,715	+131	213 		12,916	+36	1,586		1,938	28	32,291,326	4,252,218	7,593,995 	Asia
178	04-02-2022	CAR	14,023		110 		6,859		7,054	2	2,825	22	81,294	16,378	4,963,626 	Africa
179	04-02-2022	Gibraltar	13,481	+87	101 		12,084	+244	1,296	2	400,327	2,999	494,461	14,683,326	33,675 	Europe
180	04-02-2022	San Marino	12,884		109 		11,132		1,643	2	378,440	3,202	125,140	3,675,723	34,045 	Europe
181	04-02-2022	Grenada	12,774	+76	211 		11,712	 +363	851		112,690	1,861	128,480	1,133,430	113,355 	North America
182	04-02-2022	Gambia	11,880	+17	364 		11,461	+323	55	4	4,705	144	135,608	53,710	2,524,804 	Africa
183	04-02-2022	Yemen	11,131	+44	2,022 	+2	7,153	+22	1,956	23	361	65	265,253	8,592	30,872,718 	Asia
184	04-02-2022	Bermuda	10,921		118 		10,332		471		176,398	1,906	764,368	12,346,239	61,911 	North America
185	04-02-2022	Greenland	10,821		6 		2,761		8,054	15	190,086	105	164,926	2,897,149	56,927 	North America
186	04-02-2022	Dominica	9,621	+119	51 		8,624	+9	946		133,124	706	151,307	2,093,606	72,271 	North America
187	04-02-2022	Eritrea	9,619	+18	100 	+1	9,351	+28	168		2,654	28	23,693	6,537	3,624,683 	Africa
188	04-02-2022	Liechtenstein	9,469	+141	74 		8,942	+116	453	4	247,213	1,932	80,413	2,099,392	38,303 	Europe
189	04-02-2022	Saint Martin	9,439		61 		1,399		7,979	7	237,656	1,536	78,366	1,973,110	39,717 	North America
190	04-02-2022	Sint Maarten	9,386	+13	80 	+1	8,835	+36	471	10	215,019	1,833	62,056	1,421,607	43,652 	North America
191	04-02-2022	Monaco	8,703	+66	46 		 8,319	+76	338	4	219,296	1,159	54,960	1,384,871	39,686 	Europe
192	04-02-2022	Niger	8,670	+14	301 		8,149	+75	220	1	339	12	219,070	8,557	25,601,416 	Africa
193	04-02-2022	Comoros	7,870	+26	160 		7,664	+6	46		8,753	178			899,120 	Africa
194	04-02-2022	Guinea-Bissau	7,749	+23	158 	+2	6,761	+4	830	6	3,795	77	119,689	58,610	2,042,110 	Africa
195	04-02-2022	Sierra Leone	7,627	+2	125 		N/A	N/A	N/A		926	15	259,958	31,565	8,235,511 	Africa
196	04-02-2022	Liberia	7,276	+4	290 		5,747		1,239	2	1,387	55	139,824	26,648	5,247,084 	Africa
197	04-02-2022	Chad	7,155		190 		4,874		2,091		417	11	191,341	11,140	17,176,544 	Africa
 198	04-02-2022	Caribbean Netherlands	7,155	+32	29 		6,897	+56	229		268,864	1,090	30,126	1,132,046	26,612 	North America
199	04-02-2022	Antigua and Barbuda	6,732		127 		6,318		287	1	67,848	1,280	18,901	190,492	 99,222 	North America
200	04-02-2022	St. Vincent Grenadines	6,697	+2	95 		6,079	+157	523	17	60,062	852	97,275	872,406	111,502 	North America
201	04-02-2022	Sao Tome and Principe	5,908	+1	70 	 	5,727	+5	111		26,183	310	29,036	128,679	225,646 	Africa
202	04-02-2022	British Virgin Islands	5,839		51 		N/A	N/A	N/A	12	191,117	1,669	98,247	3,215,731	30,552 	North America
203	04-02-2022	Turks and Caicos	5,774	+4	34 		5,565	+75	175	4	145,985	860	419,792	10,613,673	39,552 	North America
204	04-02-2022	Bhutan	5,720	+188	4 		3,455	+229	2,261		7,285	5	1,502,892	1,914,127	785,158 	Asia
205	04-02-2022	Saint Kitts and Nevis	5,469	+2	37 		5,190	+14	242	1	101,656	688	65,141	1,210,822	53,799 	North America
206	04-02-2022	St. Barth	3,435		 6 		N/A	N/A	N/A		346,096	605	56,491	5,691,788	9,925 	North America
207	04-02-2022	Solomon Islands	2,790	+433	25 	+4	132		2,633	5	3,909	35	5,117	7,169	713,720 	Australia/Oceania
208	04-02-2022	Anguilla	2,384		8 		2,341		35	4	156,667	526	51,382	3,376,618	15,217 	North America
209	04-02-2022	Palau	2,352	+237	 		946	+96	1,406	9	129,004	 	25,288	1,387,012	18,232 	Australia/Oceania
210	04-02-2022	Kiribati	1,037	+124	 				1,037		8,474				122,371 	Australia/Oceania
211	04-02-2022	Saint Pierre Miquelon	964	+11	 1 		853	+17	110	1	167,681	174	17,273	3,004,523	5,749 	North America
212	04-02-2022	Diamond Princess	712		13 		699		0						 	
213	04-02-2022	Wallis and Futuna	454		7 		438		9		41,556	641	20,508	1,877,162	10,925 	Australia/Oceania
214	04-02-2022	Montserrat	163		1 		159	+1	3	2	32,620	200	7,796	1,560,136	4,997 	North America
215	04-02-2022	Falkland Islands	89		 		N/A	N/A	N/A		24,444		8,632	2,370,777	3,641 	South America
216	04-02-2022	Macao	79		 	 	79		0		119		5,217	7,863	663,449 	Asia
217	04-02-2022	Samoa	33		 		3		30		165				200,517 	Australia/Oceania
218	04-02-2022	Vatican City	29		 		28		1		36,070				804 	Europe
219	04-02-2022	Western Sahara	10		1 		8		1		16	2			620,737  	Africa
220	04-02-2022	MS Zaandam	9		2 		7		0						 	
221	04-02-2022	Vanuatu	7		1 		6		0		22	3	23,000	72,195	318,581 	Australia/Oceania
222	04-02-2022	Marshall Islands	7		 		7		0		117				59,827 	Australia/Oceania
223	04-02-2022	Tonga	7	+1	 		2		5		65				107,605 	Australia/Oceania
224	04-02-2022	Saint Helena	2		 		2		0		328				6,106 	Africa
225	04-02-2022	Micronesia	1		 		1		0		9				116,946 	Australia/Oceania
1	05-02-2022	USA	77,966,691	+105,022	925,655 	+1,051	47,900,252	+114,098	29,140,784	20,549	233,364	2,771	913,878,921	2,735,355	334,098,877  	North America
2	05-02-2022	India	42,188,138	+107,474	502,008 	+865	40,461,148	+213,246	1,224,982	8,944	30,099	358	738,738,628	527,052	1,401,643,083 	Asia
3	05-02-2022	Brazil	26,473,273	+154,240	631,869 	+800	 22,666,567	+48,902	3,174,837	8,318	123,149	2,939	63,776,166	296,675	214,969,547 	South America
4	05-02-2022	France	20,602,932	+214,542	132,377 	+170	14,040,177	+277,774	6,430,378	3,641	314,530	2,021	231,648,947	3,536,412	65,503,940 	Europe
5	05-02-2022	UK	17,749,999	+60,578	158,243 	+259	15,122,436	+145,340	2,469,320	478	259,295	2,312	458,465,073	6,697,333	68,454,876 	Europe
6	05-02-2022	Russia	12,630,047	+177,282	334,753 	+714	10,509,688	+60,507	1,785,606	2,300	86,487	 2,292	247,600,000	1,695,492	146,034,298 	Europe
7	05-02-2022	Turkey	12,150,567	+98,715	88,533 	+221	11,337,344	+80,402	724,690	1,128	141,637	1,032	133,561,848	1,556,912	85,786,387 	Asia
8	05-02-2022	Italy	11,542,793	+93,157	148,542 	+375	9,265,708	+182,618	2,128,543	1,411	191,359	2,463	175,489,945	2,909,317	60,319,977 	Europe
9	05-02-2022	Germany	10,945,449	+166,620	119,332 	+98	8,016,000	+62,800	2,810,117	2,274	129,976	1,417	89,622,218	1,064,254	84,211,334 	Europe
10	05-02-2022	Spain	10,274,653		94,235 		6,573,471		3,606,947	1,880	219,620	2,014	66,213,858	1,415,320	46,783,671 	Europe
11	05-02-2022	Argentina	8,577,215	+21,836	122,584 	+145	8,106,851	+71,436	 347,780	2,630	187,042	2,673	32,985,718	719,313	45,857,235 	South America
12	05-02-2022	Iran	6,543,837	+23,130	132,745 	+64	6,138,692	+8,126	272,400	2,282	76,351	1,549	44,694,344	521,477	85,707,243 	Asia
13	05-02-2022	 Colombia	5,956,350	+12,567	135,518 	+236	5,743,430	+15,725	77,402	342	115,103	2,619	32,417,551	626,453	51,747,818 	South America
14	05-02-2022	Poland	5,129,077	+45,746	106,578 	+272	4,212,146	+59,421	810,353	1,109	135,760	2,821	31,360,622	830,075	 37,780,476 	Europe
15	05-02-2022	Mexico	5,106,048	+37,063	308,829 	+688	4,249,493	+39,888	547,726	4,798	38,950	2,356	14,347,746	109,447	131,093,121 	North America
16	05-02-2022	Netherlands	4,797,157	+40,122	21,323 	 +10	3,226,587	+24,572	1,549,247	216	278,980	1,240	21,107,399	1,227,506	17,195,358 	Europe
17	05-02-2022	Indonesia	4,480,423	+33,729	144,497 	+44	4,172,458	+10,471	163,468	792	16,109	520	74,135,656	266,544	278,136,336 	Asia
18	05-02-2022	Ukraine	4,256,208	+42,533	101,168 	+185	3,669,979	+9,628	485,061	177	98,263	2,336	18,496,292	427,023	43,314,534 	Europe
19	05-02-2022	South Africa	3,622,210	+3,357	95,817 	+51	3,477,336	+4,216	49,057	546	59,870	1,584	22,443,199	370,955	60,501,086 	Africa
20	05-02-2022	Philippines	3,601,207	+7,425	54,214 	+1	3,410,384	+22,102	136,609	317	32,180	484	27,475,712	245,523	111,906,702 	Asia
21	05-02-2022	Peru	 3,349,298	+18,008	206,891 	+245	N/A	N/A	N/A	1,386	99,373	6,138	25,854,325	767,095	33,704,196 	South America
22	05-02-2022	Belgium	3,296,038	+28,382	29,227 	+42	2,122,729	+18,577	1,144,082	431	282,435	2,504	30,615,667	2,623,431	11,670,087 	 Europe
23	05-02-2022	Czechia	3,210,607	+28,697	37,430 	+36	2,835,673	+44,928	337,504	202	298,920	3,485	50,901,709	4,739,153	10,740,677 	Europe
24	05-02-2022	Israel	3,142,818	+31,511	9,138 	+27	2,757,352	+66,695	376,328	1,229	336,995	980	41,373,364	4,436,346	9,326,000 	Asia
25	05-02-2022	Canada	3,118,485	+7,846	34,637 	+99	2,905,492	+6,369	178,356	1,140	81,487	905	56,795,249	1,484,069	38,269,955 	North America
26	05-02-2022	Japan	3,101,907	+94,431	19,131 	+92	2,314,527	+68,343	768,249	1,099	24,646	152	34,670,683	275,473	125,858,702 	Asia
27	05-02-2022	Malaysia	2,904,131	+9,117	32,025 	+14	2,806,154	+6,546	65,952	123	87,931	970	 44,851,863	1,358,026	33,027,251 	Asia
28	05-02-2022	Portugal	2,884,540	+41,511	20,171 	+44	2,226,548	+46,439	637,821	169	284,212	1,987	33,409,187	3,291,782	10,149,272 	Europe
29	05-02-2022	Australia	2,705,701	+27,940	 4,156 	+83	2,466,254	+40,462	235,291	304	104,179	160	61,539,243	2,369,473	25,971,705 	Australia/Oceania
30	05-02-2022	Thailand	2,486,122	+10,490	22,274 	+21	2,375,388	+8,479	88,460	542	35,476	318	17,270,775	246,446	70,079,401 	Asia
31	05-02-2022	Romania	2,385,713	+28,921	60,560 	+108	1,985,922	+13,520	339,231	1,042	125,347	3,182	19,633,797	1,031,570	19,032,926 	Europe
32	05-02-2022	Switzerland	2,354,832		12,895 		1,425,936		916,001	194	268,952	1,473	17,353,304	1,981,971	8,755,578 	Europe
33	05-02-2022	Chile	2,335,034	+36,297	39,930 	+63	1,777,433	+3,069	517,671	573	120,500	2,061	30,558,887	1,576,995	19,377,925 	South America
34	05-02-2022	Vietnam	2,327,859	+12,170	38,261 	+114	2,105,913	+3,457	183,685	2,827	23,577	388	77,287,961	782,778	98,735,454 	Asia
35	05-02-2022	Sweden	2,287,785		16,143 		1,383,268		888,374	106	224,299	1,583	17,101,699	1,676,684	10,199,717 	 Europe
36	05-02-2022	Iraq	2,244,610	+4,316	24,499 	+23	2,142,122	+4,922	77,989	166	53,878	588	17,553,296	421,339	41,660,717 	Asia
37	05-02-2022	Greece	2,036,869	+16,023	23,999 	+72	1,769,478	 	243,392	567	196,955	2,321	58,724,839	5,678,385	10,341,820 	Europe
38	05-02-2022	Austria	2,027,604	+32,258	14,214 	+22	1,670,057	+28,030	343,333	198	223,099	1,564	146,316,923	16,099,355	9,088,372 	Europe
39	05-02-2022	Denmark	1,879,407	+37,129	3,863 	+35	1,300,573	+33,818	574,971	31	322,659	663	121,229,739	20,812,894	5,824,742 	Europe
40	05-02-2022	Bangladesh	1,853,187	+8,359	28,560 	+36	1,594,391	+7,017	230,236	1,516	11,077	171	12,687,588	75,835	167,306,170 	Asia
41	05-02-2022	Serbia	1,757,741	+12,736	13,928 	+60	1,453,330	+17,945	290,483	153	202,476	1,604	8,302,346	956,357	8,681,217 	Europe
42	05-02-2022	Hungary	1,616,846		41,741  		1,347,698		227,407	168	168,050	4,338	10,207,444	1,060,931	9,621,213 	Europe
43	05-02-2022	Pakistan	1,454,800	+6,137	29,448 	+28	1,333,732	+16,347	91,620	1,649	6,388	129	25,322,136	111,194	227,728,437 	Asia
44	05-02-2022	Jordan	1,314,243	+12,751	13,300 	+12	1,163,790	+3,166	137,153	1,101	126,800	1,283	15,014,106	1,448,584	10,364,679 	Asia
45	05-02-2022	Georgia	1,295,505	+23,134	15,174 	+33	1,071,560	+17,594	208,771		325,753	3,815	14,852,734	3,734,705	3,976,950 	Asia
46	05-02-2022	Kazakhstan	1,266,128	+5,721	13,340 	+20	1,143,107	+14,900	109,681	528	66,169	697	11,575,012	604,917	19,134,864 	Asia
47	05-02-2022	Ireland	1,205,914		6,228 		878,627		321,059	63	239,947	1,239	11,015,471	2,191,808	5,025,747 	Europe
48	05-02-2022	Morocco	1,146,041	+2,067	15,575 	+35	1,099,675	+3,987	30,791	293	30,473	414	11,237,010	298,791	37,608,226 	Africa
49	05-02-2022	Slovakia	1,101,506	+19,577	17,938 	+17	892,390	+6,453	191,178	267	201,598	3,283	5,757,930	1,053,821	5,463,861 	Europe
50	05-02-2022	Cuba	1,052,220	+1,380	8,431 	+4	1,036,061	+2,106	7,728	48	92,989	745	12,769,621	1,128,498	11,315,586 	North America
51	05-02-2022	Bulgaria	993,255	+4,737	33,728 	+40	699,898	+3,784	259,629	585	144,684	4,913	8,657,153	1,261,059	6,864,985 	Europe
52	05-02-2022	Croatia	979,000	+7,536	14,078 	+43	908,902	+9,159	56,020	185	240,844	3,463	4,317,235	1,062,084	4,064,873 	Europe
53	05-02-2022	S. Korea	971,018	+36,362	6,858 	+22	648,795	+6,750	315,365	269	18,914	134	15,804,065	307,834	51,339,580 	Asia
54	05-02-2022	Lebanon	965,627	+8,472	9,694 	+19	682,977		272,956	186	142,493	1,430	4,795,578	707,659	6,776,676 	Asia
55	05-02-2022	Nepal	965,222	+1,103	11,803 	+9	900,639	+4,771	52,780	100	32,204	394	5,269,055	175,798	29,972,147 	Asia
56	05-02-2022	Tunisia	940,223	+5,511	26,612 	+64	828,324	+7,080	85,287	200	78,249	2,215	4,119,762	342,861	12,015,844 	Africa
57	05-02-2022	Norway	883,388	+13,143	1,467 		88,952		792,969	47	160,942	267	9,852,076	1,794,923	5,488,856 	Europe
58	05-02-2022	Bolivia	869,892	+2,821	21,102 	+29	715,866	+6,784	132,924	220	72,935	 1,769	2,653,186	222,454	11,926,911 	South America
59	05-02-2022	UAE	855,642	+1,991	2,262 	+4	783,119	+1,149	70,261		84,877	224	127,645,974	12,662,085	10,080,960 	Asia
60	05-02-2022	Slovenia	786,957	 +11,680	5,959 	+25	583,624	+9,935	197,374	133	378,455	2,866	2,524,773	1,214,187	2,079,394 	Europe
61	05-02-2022	Belarus	769,076	+8,231	6,132 	+16	757,436	+1,248	5,508		81,432	649	11,909,629	1,261,030	9,444,364 	Europe
62	05-02-2022	Lithuania	740,691	+12,700	7,972 	+17	633,828	+16,601	98,891	99	278,279	2,995	7,388,202	2,775,765	2,661,681 	Europe
